cohort,isolate,drug,raw,cal,y
bel_ext,SAMN02419542,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419546,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419550,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419555,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419560,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419561,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419563,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419568,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419577,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419587,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419595,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419610,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419617,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419618,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419620,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419626,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419635,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419641,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419642,PZA,0.2140084207057953,0.3058103975535168,0
bel_ext,SAMN02419651,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419655,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419657,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419658,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419668,PZA,0.2140084207057953,0.3058103975535168,1
bel_ext,SAMN02419670,PZA,0.7844865918159485,0.8365081492973198,1
bel_ext,SAMN02419533,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419534,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419537,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419541,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419542,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419544,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419546,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419550,STR,0.5989322662353516,0.76,1
bel_ext,SAMN02419551,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419552,STR,0.520567774772644,0.76,0
bel_ext,SAMN02419555,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419556,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419558,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419559,STR,0.5989322662353516,0.76,0
bel_ext,SAMN02419560,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419561,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419563,STR,0.9281479120254517,0.9669117647058824,1
bel_ext,SAMN02419566,STR,0.8930601477622986,0.9669117647058824,1
bel_ext,SAMN02419568,STR,0.20866179466247559,0.3767441860465116,1
bel_ext,SAMN02419569,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419570,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419572,STR,0.9603387713432312,0.9669117647058824,1
bel_ext,SAMN02419573,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419575,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419577,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419578,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419579,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419580,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419581,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419583,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419584,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419586,STR,0.5989322662353516,0.76,1
bel_ext,SAMN02419587,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419588,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419589,STR,0.21322618424892426,0.3767441860465116,1
bel_ext,SAMN02419591,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419592,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419593,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419594,STR,0.20866179466247559,0.3767441860465116,1
bel_ext,SAMN02419595,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419596,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419597,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419598,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419599,STR,0.9584379196166992,0.9669117647058824,1
bel_ext,SAMN02419600,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419602,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419604,STR,0.5989322662353516,0.76,1
bel_ext,SAMN02419610,STR,0.9344555139541626,0.9669117647058824,1
bel_ext,SAMN02419611,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419612,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419615,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419617,STR,0.9603387713432312,0.9669117647058824,1
bel_ext,SAMN02419618,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419620,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419624,STR,0.9603387713432312,0.9669117647058824,1
bel_ext,SAMN02419625,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419626,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419627,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419632,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419633,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419635,STR,0.21322618424892426,0.3767441860465116,0
bel_ext,SAMN02419637,STR,0.681779146194458,0.8032786885245902,1
bel_ext,SAMN02419638,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419639,STR,0.9344555139541626,0.9669117647058824,1
bel_ext,SAMN02419641,STR,0.5989322662353516,0.76,1
bel_ext,SAMN02419642,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419643,STR,0.9893361330032349,0.9870773011162579,1
bel_ext,SAMN02419644,STR,0.21322618424892426,0.3767441860465116,0
bel_ext,SAMN02419645,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419646,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419647,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419648,STR,0.520567774772644,0.76,0
bel_ext,SAMN02419650,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419651,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419653,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419654,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419655,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419656,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419657,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419658,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419660,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419661,STR,0.9603387713432312,0.9669117647058824,1
bel_ext,SAMN02419662,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419666,STR,0.520567774772644,0.76,0
bel_ext,SAMN02419667,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419668,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419669,STR,0.9270179867744446,0.9669117647058824,1
bel_ext,SAMN02419670,STR,0.980147123336792,0.9792746113989638,1
bel_ext,SAMN02419673,STR,0.20866179466247559,0.3767441860465116,0
bel_ext,SAMN02419675,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419677,STR,0.20866179466247559,0.3767441860465116,1
bel_ext,SAMN02419678,STR,0.9603387713432312,0.9669117647058824,1
bel_ext,SAMN02419679,STR,0.9732708930969238,0.9792746113989638,1
bel_ext,SAMN02419680,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419681,STR,0.12995651364326477,0.1836734693877551,0
bel_ext,SAMN02419685,STR,0.9389576315879822,0.9669117647058824,1
bel_ext,SAMN02419686,STR,0.12995651364326477,0.1836734693877551,1
