query_accession	run_accession	sample_accession	fastq_url
ERS5282631	ERR4797607	SAMEA7526158	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797607/ERR4797607_1.fastq.gz
ERS5282631	ERR4797607	SAMEA7526158	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797607/ERR4797607_2.fastq.gz
ERS2394943	ERR2510627	SAMEA1102329	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510627/ERR2510627_1.fastq.gz
ERS2394943	ERR2510627	SAMEA1102329	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510627/ERR2510627_2.fastq.gz
ERS5319678	ERR4830605	SAMEA7563045	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830605/ERR4830605_1.fastq.gz
ERS5319678	ERR4830605	SAMEA7563045	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830605/ERR4830605_2.fastq.gz
ERS5319839	ERR4830766	SAMEA7563206	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4830766/ERR4830766_1.fastq.gz
ERS5319839	ERR4830766	SAMEA7563206	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4830766/ERR4830766_2.fastq.gz
ERS5298169	ERR4809179	SAMEA7541717	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4809179/ERR4809179_1.fastq.gz
ERS5298169	ERR4809179	SAMEA7541717	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4809179/ERR4809179_2.fastq.gz
ERS5281381	ERR4796450	SAMEA7524906	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796450/ERR4796450_1.fastq.gz
ERS5281381	ERR4796450	SAMEA7524906	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796450/ERR4796450_2.fastq.gz
ERS3371615	ERR3287400	SAMEA5569593	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287400/ERR3287400_1.fastq.gz
ERS3371615	ERR3287400	SAMEA5569593	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287400/ERR3287400_2.fastq.gz
ERS5300846	ERR4811128	SAMEA7544188	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811128/ERR4811128_1.fastq.gz
ERS5300846	ERR4811128	SAMEA7544188	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811128/ERR4811128_2.fastq.gz
ERS6403279	ERR8975708	SAMEA8718834	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975708/ERR8975708_1.fastq.gz
ERS6403279	ERR8975708	SAMEA8718834	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975708/ERR8975708_2.fastq.gz
ERS5320505	ERR4831517	SAMEA7563873	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4831517/ERR4831517_1.fastq.gz
ERS5320505	ERR4831517	SAMEA7563873	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4831517/ERR4831517_2.fastq.gz
ERS5319657	ERR4830584	SAMEA7563024	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830584/ERR4830584_1.fastq.gz
ERS5319657	ERR4830584	SAMEA7563024	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830584/ERR4830584_2.fastq.gz
ERS2394627	ERR2510311	SAMEA1101555	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510311/ERR2510311_1.fastq.gz
ERS2394627	ERR2510311	SAMEA1101555	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510311/ERR2510311_2.fastq.gz
ERS5297872	ERR4808882	SAMEA7541419	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4808882/ERR4808882_1.fastq.gz
ERS5297872	ERR4808882	SAMEA7541419	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4808882/ERR4808882_2.fastq.gz
ERS3371905	ERR3287690	SAMEA5569883	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287690/ERR3287690_1.fastq.gz
ERS3371905	ERR3287690	SAMEA5569883	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287690/ERR3287690_2.fastq.gz
ERS6403357	ERR8975787	SAMEA8718912	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/007/ERR8975787/ERR8975787_1.fastq.gz
ERS6403357	ERR8975787	SAMEA8718912	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/007/ERR8975787/ERR8975787_2.fastq.gz
ERS5281449	ERR4796518	SAMEA7524974	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796518/ERR4796518_1.fastq.gz
ERS5281449	ERR4796518	SAMEA7524974	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796518/ERR4796518_2.fastq.gz
ERS5320003	ERR4830930	SAMEA7563370	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4830930/ERR4830930_1.fastq.gz
ERS5320003	ERR4830930	SAMEA7563370	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4830930/ERR4830930_2.fastq.gz
ERS2394668	ERR2510352	SAMEA1101622	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510352/ERR2510352_1.fastq.gz
ERS2394668	ERR2510352	SAMEA1101622	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510352/ERR2510352_2.fastq.gz
ERS5281888	ERR4796872	SAMEA7525414	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796872/ERR4796872_1.fastq.gz
ERS5281888	ERR4796872	SAMEA7525414	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796872/ERR4796872_2.fastq.gz
ERS5319995	ERR4830922	SAMEA7563362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830922/ERR4830922_1.fastq.gz
ERS5319995	ERR4830922	SAMEA7563362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830922/ERR4830922_2.fastq.gz
ERS5300616	ERR4810898	SAMEA7543958	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810898/ERR4810898_1.fastq.gz
ERS5300616	ERR4810898	SAMEA7543958	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810898/ERR4810898_2.fastq.gz
ERS5282396	ERR4797373	SAMEA7525923	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797373/ERR4797373_1.fastq.gz
ERS5282396	ERR4797373	SAMEA7525923	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797373/ERR4797373_2.fastq.gz
ERS5282346	ERR4797323	SAMEA7525872	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797323/ERR4797323_1.fastq.gz
ERS5282346	ERR4797323	SAMEA7525872	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797323/ERR4797323_2.fastq.gz
ERS5320648	ERR4831660	SAMEA7564016	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831660/ERR4831660_1.fastq.gz
ERS5320648	ERR4831660	SAMEA7564016	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831660/ERR4831660_2.fastq.gz
ERS5302900	ERR4812740	SAMEA7546245	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812740/ERR4812740_1.fastq.gz
ERS5302900	ERR4812740	SAMEA7546245	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812740/ERR4812740_2.fastq.gz
ERS2394619	ERR2510303	SAMEA1101547	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2510303/ERR2510303_1.fastq.gz
ERS2394619	ERR2510303	SAMEA1101547	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2510303/ERR2510303_2.fastq.gz
ERS5319214	ERR4830141	SAMEA7562580	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4830141/ERR4830141_1.fastq.gz
ERS5319214	ERR4830141	SAMEA7562580	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4830141/ERR4830141_2.fastq.gz
ERS3371978	ERR3287763	SAMEA5569957	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/003/ERR3287763/ERR3287763_1.fastq.gz
ERS3371978	ERR3287763	SAMEA5569957	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/003/ERR3287763/ERR3287763_2.fastq.gz
ERS6421903	ERR5918009	SAMEA8742321	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5918009/ERR5918009_1.fastq.gz
ERS6421903	ERR5918009	SAMEA8742321	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5918009/ERR5918009_2.fastq.gz
ERS5303563	ERR4813403	SAMEA7546908	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4813403/ERR4813403_1.fastq.gz
ERS5303563	ERR4813403	SAMEA7546908	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4813403/ERR4813403_2.fastq.gz
ERS5298721	ERR4810694	SAMEA7542269	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810694/ERR4810694_1.fastq.gz
ERS5298721	ERR4810694	SAMEA7542269	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810694/ERR4810694_2.fastq.gz
ERS6403639	ERR8976072	SAMEA8719195	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/002/ERR8976072/ERR8976072_1.fastq.gz
ERS6403639	ERR8976072	SAMEA8719195	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/002/ERR8976072/ERR8976072_2.fastq.gz
ERS6403545	ERR8975977	SAMEA8719100	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/007/ERR8975977/ERR8975977_1.fastq.gz
ERS6403545	ERR8975977	SAMEA8719100	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/007/ERR8975977/ERR8975977_2.fastq.gz
ERS6421798	ERR8700387	SAMEA8742216	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR870/007/ERR8700387/ERR8700387_1.fastq.gz
ERS6421798	ERR8700387	SAMEA8742216	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR870/007/ERR8700387/ERR8700387_2.fastq.gz
ERS5282577	ERR4797553	SAMEA7526104	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797553/ERR4797553_1.fastq.gz
ERS5282577	ERR4797553	SAMEA7526104	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797553/ERR4797553_2.fastq.gz
ERS6403677	ERR8976108	SAMEA8719233	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8976108/ERR8976108_1.fastq.gz
ERS6403677	ERR8976108	SAMEA8719233	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8976108/ERR8976108_2.fastq.gz
ERS3371884	ERR3287669	SAMEA5569862	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/009/ERR3287669/ERR3287669_1.fastq.gz
ERS3371884	ERR3287669	SAMEA5569862	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/009/ERR3287669/ERR3287669_2.fastq.gz
ERS5281393	ERR4796462	SAMEA7524918	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796462/ERR4796462_1.fastq.gz
ERS5281393	ERR4796462	SAMEA7524918	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796462/ERR4796462_2.fastq.gz
ERS5282340	ERR4797317	SAMEA7525866	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797317/ERR4797317_1.fastq.gz
ERS5282340	ERR4797317	SAMEA7525866	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797317/ERR4797317_2.fastq.gz
ERS5282337	ERR4797314	SAMEA7525863	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797314/ERR4797314_1.fastq.gz
ERS5282337	ERR4797314	SAMEA7525863	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797314/ERR4797314_2.fastq.gz
ERS5298141	ERR4809151	SAMEA7541689	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4809151/ERR4809151_1.fastq.gz
ERS5298141	ERR4809151	SAMEA7541689	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4809151/ERR4809151_2.fastq.gz
ERS5312659	ERR4822595	SAMEA7556017	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4822595/ERR4822595_1.fastq.gz
ERS5312659	ERR4822595	SAMEA7556017	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4822595/ERR4822595_2.fastq.gz
ERS6422018	ERR5918107	SAMEA8742437	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5918107/ERR5918107_1.fastq.gz
ERS6422018	ERR5918107	SAMEA8742437	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5918107/ERR5918107_2.fastq.gz
ERS5298655	ERR4810628	SAMEA7542203	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810628/ERR4810628_1.fastq.gz
ERS5298655	ERR4810628	SAMEA7542203	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810628/ERR4810628_2.fastq.gz
ERS5298170	ERR4809180	SAMEA7541718	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4809180/ERR4809180_1.fastq.gz
ERS5298170	ERR4809180	SAMEA7541718	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4809180/ERR4809180_2.fastq.gz
ERS5303404	ERR4813244	SAMEA7546749	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813244/ERR4813244_1.fastq.gz
ERS5303404	ERR4813244	SAMEA7546749	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813244/ERR4813244_2.fastq.gz
ERS5301272	ERR4811557	SAMEA7544614	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4811557/ERR4811557_1.fastq.gz
ERS5301272	ERR4811557	SAMEA7544614	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4811557/ERR4811557_2.fastq.gz
ERS5320727	ERR4831780	SAMEA7564095	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831780/ERR4831780_1.fastq.gz
ERS5320727	ERR4831780	SAMEA7564095	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831780/ERR4831780_2.fastq.gz
ERS5320657	ERR4831710	SAMEA7564025	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831710/ERR4831710_1.fastq.gz
ERS5320657	ERR4831710	SAMEA7564025	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831710/ERR4831710_2.fastq.gz
ERS5303696	ERR4813536	SAMEA7547042	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813536/ERR4813536_1.fastq.gz
ERS5303696	ERR4813536	SAMEA7547042	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813536/ERR4813536_2.fastq.gz
ERS5281222	ERR4796291	SAMEA7524747	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4796291/ERR4796291_1.fastq.gz
ERS5281222	ERR4796291	SAMEA7524747	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4796291/ERR4796291_2.fastq.gz
ERS5317294	ERR4828221	SAMEA7560658	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828221/ERR4828221_1.fastq.gz
ERS5317294	ERR4828221	SAMEA7560658	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828221/ERR4828221_2.fastq.gz
ERS5320055	ERR4830982	SAMEA7563423	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830982/ERR4830982_1.fastq.gz
ERS5320055	ERR4830982	SAMEA7563423	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830982/ERR4830982_2.fastq.gz
ERS3371712	ERR3287497	SAMEA5569690	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/007/ERR3287497/ERR3287497_1.fastq.gz
ERS3371712	ERR3287497	SAMEA5569690	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/007/ERR3287497/ERR3287497_2.fastq.gz
ERS5319781	ERR4830708	SAMEA7563148	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830708/ERR4830708_1.fastq.gz
ERS5319781	ERR4830708	SAMEA7563148	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830708/ERR4830708_2.fastq.gz
ERS5319862	ERR4830789	SAMEA7563229	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830789/ERR4830789_1.fastq.gz
ERS5319862	ERR4830789	SAMEA7563229	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830789/ERR4830789_2.fastq.gz
ERS6420822	ERR5917754	SAMEA8741239	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917754/ERR5917754_1.fastq.gz
ERS6420822	ERR5917754	SAMEA8741239	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917754/ERR5917754_2.fastq.gz
ERS3371685	ERR3287470	SAMEA5569663	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287470/ERR3287470_1.fastq.gz
ERS3371685	ERR3287470	SAMEA5569663	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287470/ERR3287470_2.fastq.gz
ERS5282531	ERR4797507	SAMEA7526058	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797507/ERR4797507_1.fastq.gz
ERS5282531	ERR4797507	SAMEA7526058	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797507/ERR4797507_2.fastq.gz
ERS5303545	ERR4813385	SAMEA7546890	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4813385/ERR4813385_1.fastq.gz
ERS5303545	ERR4813385	SAMEA7546890	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4813385/ERR4813385_2.fastq.gz
ERS5302239	ERR4812079	SAMEA7545583	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4812079/ERR4812079_1.fastq.gz
ERS5302239	ERR4812079	SAMEA7545583	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4812079/ERR4812079_2.fastq.gz
ERS5281543	ERR4796612	SAMEA7525068	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796612/ERR4796612_1.fastq.gz
ERS5281543	ERR4796612	SAMEA7525068	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796612/ERR4796612_2.fastq.gz
ERS2394631	ERR2510315	SAMEA1101579	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2510315/ERR2510315_1.fastq.gz
ERS2394631	ERR2510315	SAMEA1101579	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2510315/ERR2510315_2.fastq.gz
ERS5300667	ERR4810949	SAMEA7544009	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4810949/ERR4810949_1.fastq.gz
ERS5300667	ERR4810949	SAMEA7544009	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4810949/ERR4810949_2.fastq.gz
ERS5281521	ERR4796590	SAMEA7525046	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796590/ERR4796590_1.fastq.gz
ERS5281521	ERR4796590	SAMEA7525046	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796590/ERR4796590_2.fastq.gz
ERS2394598	ERR2510282	SAMEA1101526	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510282/ERR2510282_1.fastq.gz
ERS2394598	ERR2510282	SAMEA1101526	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510282/ERR2510282_2.fastq.gz
ERS5317636	ERR4828563	SAMEA7561000	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4828563/ERR4828563_1.fastq.gz
ERS5317636	ERR4828563	SAMEA7561000	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4828563/ERR4828563_2.fastq.gz
ERS2394873	ERR2510557	SAMEA1102235	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510557/ERR2510557_1.fastq.gz
ERS2394873	ERR2510557	SAMEA1102235	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510557/ERR2510557_2.fastq.gz
ERS5301327	ERR4811612	SAMEA7544670	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811612/ERR4811612_1.fastq.gz
ERS5301327	ERR4811612	SAMEA7544670	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811612/ERR4811612_2.fastq.gz
ERS2394754	ERR2510438	SAMEA1101736	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2510438/ERR2510438_1.fastq.gz
ERS2394754	ERR2510438	SAMEA1101736	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2510438/ERR2510438_2.fastq.gz
ERS5303636	ERR4813476	SAMEA7546982	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813476/ERR4813476_1.fastq.gz
ERS5303636	ERR4813476	SAMEA7546982	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4813476/ERR4813476_2.fastq.gz
ERS5318068	ERR4828995	SAMEA7561433	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4828995/ERR4828995_1.fastq.gz
ERS5318068	ERR4828995	SAMEA7561433	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4828995/ERR4828995_2.fastq.gz
ERS3372085	ERR3287870	SAMEA5570064	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287870/ERR3287870_1.fastq.gz
ERS3372085	ERR3287870	SAMEA5570064	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/000/ERR3287870/ERR3287870_2.fastq.gz
ERS5302029	ERR4811869	SAMEA7545372	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811869/ERR4811869_1.fastq.gz
ERS5302029	ERR4811869	SAMEA7545372	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811869/ERR4811869_2.fastq.gz
ERS6421938	ERR5918044	SAMEA8742356	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5918044/ERR5918044_1.fastq.gz
ERS6421938	ERR5918044	SAMEA8742356	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5918044/ERR5918044_2.fastq.gz
ERS5320008	ERR4830935	SAMEA7563375	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830935/ERR4830935_1.fastq.gz
ERS5320008	ERR4830935	SAMEA7563375	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830935/ERR4830935_2.fastq.gz
ERS5319645	ERR4830572	SAMEA7563012	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830572/ERR4830572_1.fastq.gz
ERS5319645	ERR4830572	SAMEA7563012	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4830572/ERR4830572_2.fastq.gz
ERS5320037	ERR4830964	SAMEA7563404	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830964/ERR4830964_1.fastq.gz
ERS5320037	ERR4830964	SAMEA7563404	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830964/ERR4830964_2.fastq.gz
ERS5281699	ERR4796768	SAMEA7525225	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796768/ERR4796768_1.fastq.gz
ERS5281699	ERR4796768	SAMEA7525225	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796768/ERR4796768_2.fastq.gz
ERS5317920	ERR4828847	SAMEA7561285	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4828847/ERR4828847_1.fastq.gz
ERS5317920	ERR4828847	SAMEA7561285	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4828847/ERR4828847_2.fastq.gz
ERS5302977	ERR4812817	SAMEA7546322	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4812817/ERR4812817_1.fastq.gz
ERS5302977	ERR4812817	SAMEA7546322	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4812817/ERR4812817_2.fastq.gz
ERS3372067	ERR3287852	SAMEA5570046	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/002/ERR3287852/ERR3287852_1.fastq.gz
ERS3372067	ERR3287852	SAMEA5570046	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/002/ERR3287852/ERR3287852_2.fastq.gz
ERS5281323	ERR4796392	SAMEA7524848	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796392/ERR4796392_1.fastq.gz
ERS5281323	ERR4796392	SAMEA7524848	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/002/ERR4796392/ERR4796392_2.fastq.gz
ERS5281736	ERR4796788	SAMEA7525262	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796788/ERR4796788_1.fastq.gz
ERS5281736	ERR4796788	SAMEA7525262	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796788/ERR4796788_2.fastq.gz
ERS5281559	ERR4796628	SAMEA7525084	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796628/ERR4796628_1.fastq.gz
ERS5281559	ERR4796628	SAMEA7525084	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796628/ERR4796628_2.fastq.gz
ERS5297854	ERR4808864	SAMEA7541401	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/004/ERR4808864/ERR4808864_1.fastq.gz
ERS5297854	ERR4808864	SAMEA7541401	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/004/ERR4808864/ERR4808864_2.fastq.gz
ERS6420736	ERR5917668	SAMEA8741153	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917668/ERR5917668_1.fastq.gz
ERS6420736	ERR5917668	SAMEA8741153	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917668/ERR5917668_2.fastq.gz
